2023-02-10T03:24:28.096291-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:45
2023-02-10T04:07:32.706637-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T04:07:32.707642-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T04:07:32.707642-0300 | INFO | Auth models configured | models.py:54
2023-02-10T04:07:32.709638-0300 | INFO | Auth configured | views.py:10
2023-02-10T04:07:32.709638-0300 | INFO | App started | main.py:28
2023-02-10T04:07:55.294561-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T04:07:55.295529-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T04:07:55.295529-0300 | INFO | Auth models configured | models.py:54
2023-02-10T04:07:55.296528-0300 | INFO | Auth configured | views.py:10
2023-02-10T04:07:55.296528-0300 | INFO | App started | main.py:28
2023-02-10T04:07:55.546529-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T04:07:55.546529-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T04:07:55.546529-0300 | INFO | Auth models configured | models.py:54
2023-02-10T04:07:55.547528-0300 | INFO | Auth configured | views.py:10
2023-02-10T04:07:55.547528-0300 | INFO | App started | main.py:28
2023-02-10T04:07:55.702546-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T04:07:55.702546-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T04:07:55.703544-0300 | INFO | Auth models configured | models.py:54
2023-02-10T04:07:55.704544-0300 | INFO | Auth configured | views.py:10
2023-02-10T04:07:55.704544-0300 | INFO | App started | main.py:28
2023-02-10T04:07:55.850547-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T04:07:55.851546-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T04:07:55.851546-0300 | INFO | Auth models configured | models.py:54
2023-02-10T04:07:55.853548-0300 | INFO | Auth configured | views.py:10
2023-02-10T04:07:55.853548-0300 | INFO | App started | main.py:28
2023-02-10T04:09:29.557217-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T04:09:29.557217-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T04:09:29.558218-0300 | INFO | Auth models configured | models.py:54
2023-02-10T04:09:29.561224-0300 | INFO | Auth configured | views.py:10
2023-02-10T04:09:29.562218-0300 | INFO | App started | main.py:28
2023-02-10T04:09:29.910221-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T04:09:29.911219-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T04:09:29.912224-0300 | INFO | Auth models configured | models.py:54
2023-02-10T04:09:29.914221-0300 | INFO | Auth configured | views.py:10
2023-02-10T04:09:29.915219-0300 | INFO | App started | main.py:28
2023-02-10T04:09:30.206215-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T04:09:30.206215-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T04:09:30.207215-0300 | INFO | Auth models configured | models.py:54
2023-02-10T04:09:30.212226-0300 | INFO | Auth configured | views.py:10
2023-02-10T04:09:30.213216-0300 | INFO | App started | main.py:28
2023-02-10T04:09:30.466217-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T04:09:30.467227-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T04:09:30.469221-0300 | INFO | Auth models configured | models.py:54
2023-02-10T04:09:30.472219-0300 | INFO | Auth configured | views.py:10
2023-02-10T04:09:30.473232-0300 | INFO | App started | main.py:28
2023-02-10T16:26:29.158543-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:26:29.158543-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:26:29.159512-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:26:29.160543-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:26:29.160543-0300 | INFO | App started | main.py:28
2023-02-10T16:26:29.340517-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:26:29.340517-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:26:29.341517-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:26:29.342512-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:26:29.342512-0300 | INFO | App started | main.py:28
2023-02-10T16:26:29.479543-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:26:29.479543-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:26:29.480513-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:26:29.482514-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:26:29.482514-0300 | INFO | App started | main.py:28
2023-02-10T16:26:29.734700-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:26:29.735699-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:26:29.735699-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:26:29.738704-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:26:29.738704-0300 | INFO | App started | main.py:28
2023-02-10T16:27:32.225216-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:27:32.226214-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:27:32.226214-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:27:32.228217-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:27:32.228217-0300 | INFO | App started | main.py:28
2023-02-10T16:27:32.431219-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:27:32.432215-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:27:32.433216-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:27:32.435221-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:27:32.436221-0300 | INFO | App started | main.py:28
2023-02-10T16:27:32.635215-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:27:32.635215-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:27:32.635215-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:27:32.637214-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:27:32.637214-0300 | INFO | App started | main.py:28
2023-02-10T16:27:32.854218-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:27:32.854218-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:27:32.855217-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:27:32.857217-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:27:32.858224-0300 | INFO | App started | main.py:28
2023-02-10T16:28:12.956673-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:28:12.957673-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:28:12.957673-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:28:12.958672-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:28:12.958672-0300 | INFO | App started | main.py:28
2023-02-10T16:28:13.117676-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:28:13.118679-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:28:13.118679-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:28:13.120673-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:28:13.120673-0300 | INFO | App started | main.py:28
2023-02-10T16:28:13.384674-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:28:13.385673-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:28:13.385673-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:28:13.387676-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:28:13.387676-0300 | INFO | App started | main.py:28
2023-02-10T16:28:13.560680-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:28:13.560680-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:28:13.560680-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:28:13.562680-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:28:13.562680-0300 | INFO | App started | main.py:28
2023-02-10T16:29:37.156207-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:29:37.156207-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:29:37.156207-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:29:37.157206-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:29:37.157206-0300 | INFO | App started | main.py:28
2023-02-10T16:29:37.291207-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:29:37.292207-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:29:37.292207-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:29:37.293208-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:29:37.293208-0300 | INFO | App started | main.py:28
2023-02-10T16:29:37.419261-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:29:37.419261-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:29:37.419261-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:29:37.420258-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:29:37.420258-0300 | INFO | App started | main.py:28
2023-02-10T16:29:37.653298-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:29:37.653298-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:29:37.653298-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:29:37.654297-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:29:37.654297-0300 | INFO | App started | main.py:28
2023-02-10T16:30:04.636037-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:30:04.636037-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:30:04.637037-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:30:04.638038-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:30:04.638038-0300 | INFO | App started | main.py:28
2023-02-10T16:30:04.785038-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:30:04.785038-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:30:04.785038-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:30:04.786037-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:30:04.786037-0300 | INFO | App started | main.py:28
2023-02-10T16:30:04.924038-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:30:04.924038-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:30:04.924038-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:30:04.926039-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:30:04.926039-0300 | INFO | App started | main.py:28
2023-02-10T16:30:05.048043-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:30:05.048043-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:30:05.048043-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:30:05.050038-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:30:05.050038-0300 | INFO | App started | main.py:28
2023-02-10T16:30:30.146515-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:30:30.146515-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:30:30.147515-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:30:30.148485-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:30:30.148485-0300 | INFO | App started | main.py:28
2023-02-10T16:30:30.274486-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:30:30.274486-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:30:30.274486-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:30:30.276487-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:30:30.276487-0300 | INFO | App started | main.py:28
2023-02-10T16:30:30.497307-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:30:30.497307-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:30:30.497307-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:30:30.499304-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:30:30.499304-0300 | INFO | App started | main.py:28
2023-02-10T16:30:30.624302-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:30:30.624302-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:30:30.624302-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:30:30.625305-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:30:30.625305-0300 | INFO | App started | main.py:28
2023-02-10T16:31:04.250531-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:31:04.250531-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:31:04.250531-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:31:04.251530-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:31:04.251530-0300 | INFO | App started | main.py:28
2023-02-10T16:31:04.424534-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:31:04.424534-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:31:04.424534-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:31:04.425564-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:31:04.425564-0300 | INFO | App started | main.py:28
2023-02-10T16:31:04.558530-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:31:04.558530-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:31:04.558530-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:31:04.559530-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:31:04.559530-0300 | INFO | App started | main.py:28
2023-02-10T16:31:04.707534-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:31:04.707534-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:31:04.707534-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:31:04.708531-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:31:04.708531-0300 | INFO | App started | main.py:28
2023-02-10T16:32:27.106229-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:32:27.106229-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:32:27.106229-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:32:27.107228-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:32:27.107228-0300 | INFO | App started | main.py:28
2023-02-10T16:32:27.241258-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:32:27.241258-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:32:27.241258-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:32:27.242230-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:32:27.242230-0300 | INFO | App started | main.py:28
2023-02-10T16:32:27.372229-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:32:27.372229-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:32:27.372229-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:32:27.373228-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:32:27.373228-0300 | INFO | App started | main.py:28
2023-02-10T16:33:00.523461-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:33:00.523461-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:33:00.523461-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:33:00.524459-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:33:00.524459-0300 | INFO | App started | main.py:28
2023-02-10T16:33:34.548280-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:33:34.548280-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:33:34.548280-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:33:34.549280-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:33:34.549280-0300 | INFO | App started | main.py:28
2023-02-10T16:33:34.793279-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:33:34.793279-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:33:34.793279-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:33:34.794280-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:33:34.794280-0300 | INFO | App started | main.py:28
2023-02-10T16:33:34.932278-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:33:34.932278-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:33:34.932278-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:33:34.933276-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:33:34.933276-0300 | INFO | App started | main.py:28
2023-02-10T16:34:49.049842-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:34:49.050843-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:34:49.050843-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:34:49.051840-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:34:49.051840-0300 | INFO | App started | main.py:28
2023-02-10T16:35:02.472498-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:35:02.472498-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:35:02.472498-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:35:02.474496-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:35:02.474496-0300 | INFO | App started | main.py:28
2023-02-10T16:35:02.679496-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:35:02.680493-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:35:02.680493-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:35:02.682494-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:35:02.683495-0300 | INFO | App started | main.py:28
2023-02-10T16:35:02.974491-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:35:02.975492-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:35:02.975492-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:35:02.977494-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:35:02.977494-0300 | INFO | App started | main.py:28
2023-02-10T16:35:03.151491-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:35:03.152494-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:35:03.152494-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:35:03.154493-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:35:03.154493-0300 | INFO | App started | main.py:28
2023-02-10T16:35:15.697491-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:35:15.697491-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:35:15.698492-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:35:15.700491-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:35:15.700491-0300 | INFO | App started | main.py:28
2023-02-10T16:35:15.869493-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:35:15.869493-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:35:15.870492-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:35:15.871491-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:35:15.871491-0300 | INFO | App started | main.py:28
2023-02-10T16:35:16.056491-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:35:16.057491-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:35:16.057491-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:35:16.059491-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:35:16.059491-0300 | INFO | App started | main.py:28
2023-02-10T16:35:16.238494-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:35:16.238494-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:35:16.238494-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:35:16.240496-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:35:16.240496-0300 | INFO | App started | main.py:28
2023-02-10T16:36:14.577264-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:36:14.577264-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:36:14.577264-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:36:14.578270-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:36:14.578270-0300 | INFO | App started | main.py:28
2023-02-10T16:36:14.730235-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:36:14.730235-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:36:14.730235-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:36:14.731235-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:36:14.732236-0300 | INFO | App started | main.py:28
2023-02-10T16:36:14.876234-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:36:14.876234-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:36:14.876234-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:36:14.878233-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:36:14.878233-0300 | INFO | App started | main.py:28
2023-02-10T16:36:15.016234-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:36:15.017236-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:36:15.017236-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:36:15.018235-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:36:15.019240-0300 | INFO | App started | main.py:28
2023-02-10T16:36:59.820184-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:36:59.820184-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:36:59.820184-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:36:59.822182-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:36:59.822182-0300 | INFO | App started | main.py:28
2023-02-10T16:37:00.022185-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:37:00.022185-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:37:00.022185-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:37:00.024188-0300 | INFO | Auth configured | views.py:10
2023-02-10T16:37:00.025186-0300 | INFO | App started | main.py:28
2023-02-10T16:37:00.221189-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T16:37:00.222188-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T16:37:00.222188-0300 | INFO | Auth models configured | models.py:54
2023-02-10T16:37:00.224185-0300 | INFO | Auth configured | views.py:10
